time_s,ue_id,sat_id,beam_id,cell_id,tte_predicted_s,current_gain_dB,peak_gain_dB,admitted,trigger_type
275.000,26,1,0,2,40.90,25.00,28.00,1,time
275.000,31,1,0,2,53.16,25.00,28.00,1,time
275.000,36,47,0,48,56.03,25.00,28.00,1,time
275.000,39,1,0,2,32.62,22.00,25.00,0,time
275.000,41,37,0,38,56.35,25.00,28.00,1,time
275.000,42,1,0,2,36.97,22.00,25.00,0,time
275.000,43,1,0,2,37.53,22.00,25.00,0,time
275.000,44,1,0,2,58.88,25.00,28.00,1,time
275.000,48,37,0,38,44.77,22.00,25.00,0,time
276.000,11,1,0,2,33.17,22.00,25.00,0,time
276.000,15,37,0,38,44.77,25.00,28.00,1,time
276.000,21,36,0,37,61.28,25.00,28.00,1,time
276.000,22,36,0,37,44.87,25.00,28.00,0,time
276.000,26,1,0,2,49.64,25.00,28.00,1,time
276.000,31,1,0,2,52.86,25.00,28.00,1,time
276.000,36,47,0,48,48.75,25.00,28.00,1,time
276.000,41,37,0,38,52.45,25.00,28.00,1,time
276.000,44,1,0,2,61.39,25.00,28.00,1,time
276.000,47,37,0,38,36.87,22.00,25.00,0,time
277.000,10,1,0,2,40.69,25.00,28.00,1,time
277.000,15,37,0,38,47.72,25.00,28.00,0,time
277.000,21,36,0,37,60.25,25.00,28.00,1,time
277.000,22,36,0,37,42.35,25.00,28.00,1,time
277.000,26,1,0,2,50.71,25.00,28.00,1,time
277.000,31,1,0,2,53.39,25.00,28.00,1,time
277.000,36,47,0,48,52.16,25.00,28.00,0,time
277.000,41,37,0,38,48.26,25.00,28.00,1,time
277.000,43,1,0,2,41.50,22.00,25.00,0,time
277.000,47,37,0,38,37.69,22.00,25.00,0,time
278.000,10,1,0,2,47.63,25.00,28.00,1,time
278.000,21,36,0,37,62.52,25.00,28.00,1,time
278.000,22,36,0,37,47.85,25.00,28.00,1,time
278.000,26,1,0,2,49.00,25.00,28.00,1,time
278.000,31,1,0,2,49.94,25.00,28.00,1,time
278.000,36,47,0,48,50.36,25.00,28.00,1,time
278.000,41,37,0,38,57.48,25.00,28.00,1,time
278.000,43,1,0,2,41.67,22.00,25.00,1,time
278.000,44,1,0,2,56.97,25.00,28.00,1,time
278.000,48,37,0,38,37.84,22.00,25.00,0,time
279.000,10,1,0,2,49.88,25.00,28.00,0,time
279.000,11,1,0,2,32.56,22.00,25.00,0,time
279.000,21,36,0,37,58.64,25.00,28.00,1,time
279.000,26,1,0,2,48.23,25.00,28.00,1,time
279.000,31,1,0,2,51.44,25.00,28.00,1,time
279.000,36,47,0,48,52.21,25.00,28.00,1,time
279.000,41,37,0,38,52.61,25.00,28.00,1,time
279.000,43,1,0,2,41.17,22.00,25.00,0,time
279.000,44,1,0,2,53.00,25.00,28.00,1,time
279.000,47,37,0,38,38.06,22.00,25.00,1,time
280.000,10,1,0,2,39.94,25.00,28.00,1,time
280.000,21,36,0,37,64.21,25.00,28.00,1,time
280.000,22,36,0,37,54.82,25.00,28.00,0,time
280.000,31,1,0,2,52.38,25.00,28.00,1,time
280.000,36,47,0,48,55.52,25.00,28.00,1,time
280.000,41,37,0,38,54.19,25.00,28.00,1,time
280.000,44,1,0,2,58.68,25.00,28.00,1,time
280.000,47,37,0,38,37.14,22.00,25.00,1,time
281.000,11,1,0,2,32.98,22.00,25.00,0,time
281.000,18,1,0,2,43.14,22.00,25.00,1,time
281.000,21,36,0,37,63.02,25.00,28.00,1,time
281.000,22,36,0,37,49.45,25.00,28.00,1,time
281.000,31,1,0,2,48.96,25.00,28.00,1,time
281.000,36,47,0,48,55.58,25.00,28.00,1,time
281.000,41,37,0,38,58.81,25.00,28.00,1,time
281.000,44,1,0,2,59.06,25.00,28.00,1,time
281.000,48,37,0,38,42.39,22.00,25.00,0,time
282.000,10,1,0,2,40.41,25.00,28.00,1,time
282.000,11,1,0,2,33.05,22.00,25.00,0,time
282.000,18,1,0,2,42.24,22.00,25.00,1,time
282.000,21,36,0,37,61.93,25.00,28.00,1,time
282.000,22,36,0,37,48.21,25.00,28.00,1,time
282.000,31,1,0,2,55.09,25.00,28.00,1,time
282.000,36,47,0,48,57.87,25.00,28.00,1,time
282.000,41,37,0,38,53.52,25.00,28.00,1,time
282.000,44,1,0,2,58.72,25.00,28.00,1,time
282.000,47,37,0,38,38.41,22.00,25.00,0,time
283.000,18,1,0,2,41.44,22.00,25.00,1,time
283.000,21,36,0,37,62.54,25.00,28.00,1,time
283.000,22,36,0,37,43.07,25.00,28.00,1,time
283.000,31,1,0,2,57.13,25.00,28.00,1,time
283.000,36,47,0,48,56.30,25.00,28.00,1,time
283.000,41,37,0,38,61.25,25.00,28.00,1,time
283.000,43,1,0,2,48.22,22.00,25.00,0,time
283.000,44,1,0,2,61.35,25.00,28.00,1,time
283.000,47,37,0,38,32.93,22.00,25.00,0,time
284.000,10,1,0,2,49.84,22.00,25.00,0,time
284.000,18,1,0,2,46.53,22.00,25.00,0,time
284.000,21,36,0,37,56.90,25.00,28.00,1,time
284.000,22,36,0,37,46.00,25.00,28.00,0,time
284.000,31,1,0,2,56.69,25.00,28.00,0,time
284.000,36,47,0,48,47.48,25.00,28.00,1,time
284.000,41,37,0,38,56.25,25.00,28.00,1,time
284.000,43,1,0,2,43.88,25.00,28.00,1,time
284.000,44,1,0,2,67.34,25.00,28.00,1,time
284.000,47,37,0,38,34.31,22.00,25.00,0,time
284.000,48,37,0,38,32.24,22.00,25.00,0,time
285.000,11,1,0,2,35.12,22.00,25.00,0,time
285.000,18,1,0,2,44.82,22.00,25.00,0,time
285.000,21,36,0,37,63.27,25.00,28.00,1,time
285.000,21,1,0,2,34.28,22.00,25.00,1,time
285.000,22,36,0,37,44.72,25.00,28.00,1,time
285.000,31,1,0,2,51.71,25.00,28.00,1,time
285.000,36,47,0,48,51.43,25.00,28.00,1,time
285.000,41,37,0,38,59.84,25.00,28.00,1,time
285.000,43,1,0,2,47.10,25.00,28.00,1,time
285.000,44,1,0,2,59.80,25.00,28.00,1,time
286.000,10,1,0,2,45.98,22.00,25.00,0,time
286.000,18,1,0,2,37.34,22.00,25.00,0,time
286.000,21,36,0,37,57.47,25.00,28.00,1,time
286.000,21,1,0,2,35.64,22.00,25.00,0,time
286.000,22,36,0,37,52.37,25.00,28.00,0,time
286.000,31,1,0,2,50.40,25.00,28.00,1,time
286.000,36,47,0,48,60.52,25.00,28.00,1,time
286.000,41,37,0,38,60.03,25.00,28.00,1,time
286.000,43,1,0,2,46.77,25.00,28.00,1,time
286.000,44,1,0,2,60.41,25.00,28.00,1,time
286.000,48,37,0,38,35.37,22.00,25.00,0,time
287.000,2,47,0,48,47.11,25.00,28.00,1,time
287.000,18,1,0,2,41.37,22.00,25.00,1,time
287.000,21,36,0,37,59.67,25.00,28.00,1,time
287.000,22,36,0,37,47.97,25.00,28.00,1,time
287.000,31,1,0,2,48.06,25.00,28.00,1,time
287.000,36,47,0,48,56.14,25.00,28.00,0,time
287.000,40,36,0,37,48.29,25.00,28.00,1,time
287.000,41,37,0,38,56.12,25.00,28.00,1,time
287.000,43,1,0,2,48.26,25.00,28.00,1,time
287.000,44,1,0,2,59.19,25.00,28.00,1,time
287.000,48,37,0,38,34.97,22.00,25.00,1,time
288.000,2,47,0,48,43.49,25.00,28.00,1,time
288.000,21,36,0,37,63.79,25.00,28.00,1,time
288.000,21,1,0,2,37.82,22.00,25.00,0,time
288.000,22,36,0,37,44.53,25.00,28.00,1,time
288.000,31,1,0,2,52.43,25.00,28.00,1,time
288.000,36,47,0,48,51.33,25.00,28.00,1,time
288.000,41,37,0,38,60.00,25.00,28.00,1,time
288.000,43,1,0,2,48.86,25.00,28.00,1,time
288.000,44,1,0,2,62.36,25.00,28.00,1,time
288.000,47,37,0,38,38.06,22.00,25.00,1,time
288.000,48,37,0,38,43.16,22.00,25.00,0,time
289.000,2,47,0,48,44.38,25.00,28.00,1,time
289.000,18,1,0,2,46.57,22.00,25.00,0,time
289.000,21,36,0,37,58.13,25.00,28.00,1,time
289.000,31,1,0,2,50.28,25.00,28.00,1,time
289.000,41,37,0,38,57.83,25.00,28.00,1,time
289.000,43,1,0,2,49.34,25.00,28.00,0,time
289.000,44,1,0,2,62.47,25.00,28.00,1,time
290.000,2,47,0,48,43.64,25.00,28.00,1,time
290.000,31,1,0,2,44.65,25.00,28.00,1,time
290.000,41,37,0,38,59.85,25.00,28.00,1,time
290.000,43,1,0,2,50.42,25.00,28.00,1,time
290.000,44,1,0,2,63.63,25.00,28.00,1,time
290.000,47,37,0,38,34.89,22.00,25.00,0,time
290.000,48,37,0,38,37.42,22.00,25.00,0,time
291.000,2,47,0,48,47.84,25.00,28.00,1,time
291.000,10,37,0,38,40.54,22.00,25.00,1,time
291.000,22,36,0,37,45.53,25.00,28.00,1,time
291.000,31,1,0,2,47.74,25.00,28.00,1,time
291.000,32,36,0,37,33.43,22.00,25.00,1,time
291.000,41,37,0,38,54.91,25.00,28.00,1,time
291.000,43,1,0,2,41.66,25.00,28.00,1,time
291.000,44,1,0,2,56.69,25.00,28.00,1,time
291.000,47,37,0,38,37.48,22.00,25.00,0,time
292.000,2,47,0,48,41.80,25.00,28.00,1,time
292.000,4,47,0,48,43.73,22.00,25.00,0,time
292.000,18,1,0,2,40.45,22.00,25.00,0,time
292.000,22,36,0,37,54.79,25.00,28.00,1,time
292.000,31,1,0,2,48.22,25.00,28.00,1,time
292.000,32,1,0,2,41.28,22.00,25.00,0,time
292.000,41,37,0,38,55.25,25.00,28.00,1,time
292.000,43,1,0,2,43.78,25.00,28.00,1,time
292.000,44,1,0,2,63.92,25.00,28.00,1,time
292.000,48,37,0,38,38.76,22.00,25.00,0,time
293.000,2,47,0,48,45.11,25.00,28.00,1,time
293.000,8,1,0,2,59.49,25.00,28.00,1,time
293.000,18,1,0,2,42.59,22.00,25.00,0,time
293.000,22,36,0,37,49.15,25.00,28.00,1,time
293.000,31,1,0,2,48.47,25.00,28.00,1,time
293.000,41,37,0,38,56.73,25.00,28.00,1,time
293.000,44,1,0,2,68.64,25.00,28.00,1,time
293.000,47,37,0,38,42.88,22.00,25.00,0,time
294.000,2,47,0,48,42.84,25.00,28.00,1,time
294.000,4,47,0,48,41.16,22.00,25.00,1,time
294.000,8,1,0,2,62.36,25.00,28.00,1,time
294.000,10,37,0,38,36.62,22.00,25.00,0,time
294.000,18,1,0,2,39.58,22.00,25.00,0,time
294.000,19,47,0,48,35.95,22.00,25.00,0,time
294.000,22,36,0,37,46.51,25.00,28.00,1,time
294.000,31,1,0,2,48.47,25.00,28.00,0,time
294.000,41,37,0,38,57.73,25.00,28.00,1,time
294.000,43,1,0,2,51.56,25.00,28.00,1,time
294.000,44,1,0,2,64.62,25.00,28.00,1,time
294.000,47,37,0,38,39.18,22.00,25.00,0,time
295.000,2,47,0,48,45.20,25.00,28.00,1,time
295.000,4,47,0,48,37.31,22.00,25.00,0,time
295.000,8,1,0,2,55.38,25.00,28.00,1,time
295.000,18,1,0,2,48.53,22.00,25.00,1,time
295.000,19,47,0,48,33.44,22.00,25.00,0,time
295.000,22,36,0,37,53.60,25.00,28.00,1,time
295.000,31,1,0,2,51.42,25.00,28.00,1,time
295.000,32,1,0,2,44.60,22.00,25.00,0,time
295.000,40,1,0,2,48.37,25.00,28.00,1,time
295.000,41,37,0,38,57.88,25.00,28.00,1,time
295.000,44,1,0,2,62.93,25.00,28.00,1,time
295.000,47,0,0,1,43.52,22.00,25.00,0,time
295.000,48,37,0,38,32.42,22.00,25.00,0,time
296.000,2,47,0,48,46.38,25.00,28.00,1,time
296.000,8,1,0,2,56.35,25.00,28.00,1,time
296.000,19,47,0,48,34.63,22.00,25.00,0,time
296.000,22,36,0,37,52.87,25.00,28.00,1,time
296.000,31,1,0,2,44.03,25.00,28.00,0,time
296.000,32,1,0,2,46.22,22.00,25.00,0,time
296.000,39,1,0,2,39.98,22.00,25.00,0,time
296.000,41,37,0,38,52.63,25.00,28.00,1,time
296.000,44,1,0,2,61.38,25.00,28.00,1,time
297.000,2,47,0,48,40.93,25.00,28.00,1,time
297.000,8,1,0,2,58.30,25.00,28.00,1,time
297.000,18,1,0,2,50.58,22.00,25.00,0,time
297.000,22,36,0,37,47.16,25.00,28.00,1,time
297.000,31,1,0,2,51.45,25.00,28.00,1,time
297.000,32,1,0,2,40.56,22.00,25.00,1,time
297.000,39,36,0,37,52.90,25.00,28.00,1,time
297.000,41,37,0,38,56.48,25.00,28.00,1,time
297.000,43,1,0,2,49.46,25.00,28.00,1,time
297.000,47,0,0,1,42.36,22.00,25.00,0,time
298.000,2,47,0,48,43.72,25.00,28.00,1,time
298.000,4,47,0,48,36.83,22.00,25.00,0,time
298.000,8,1,0,2,57.13,25.00,28.00,1,time
298.000,18,1,0,2,46.11,22.00,25.00,0,time
298.000,19,47,0,48,35.26,22.00,25.00,0,time
298.000,22,36,0,37,49.73,25.00,28.00,1,time
298.000,31,1,0,2,49.34,25.00,28.00,1,time
298.000,39,36,0,37,49.71,25.00,28.00,0,time
298.000,41,37,0,38,58.59,25.00,28.00,1,time
298.000,43,1,0,2,47.85,25.00,28.00,1,time
298.000,44,1,0,2,66.00,25.00,28.00,1,time
299.000,2,47,0,48,47.95,25.00,28.00,1,time
299.000,10,37,0,38,34.67,22.00,25.00,0,time
299.000,18,1,0,2,43.19,22.00,25.00,0,time
299.000,22,36,0,37,51.97,25.00,28.00,1,time
299.000,31,1,0,2,44.88,25.00,28.00,1,time
299.000,39,36,0,37,45.59,25.00,28.00,1,time
299.000,41,37,0,38,55.69,25.00,28.00,1,time
299.000,44,1,0,2,66.32,28.00,31.00,1,time
299.000,47,0,0,1,40.47,22.00,25.00,1,time
300.000,2,47,0,48,48.97,25.00,28.00,1,time
300.000,4,47,0,48,40.71,22.00,25.00,0,time
300.000,8,1,0,2,58.53,25.00,28.00,1,time
300.000,18,1,0,2,50.80,22.00,25.00,0,time
300.000,22,36,0,37,50.73,25.00,28.00,1,time
300.000,31,1,0,2,49.77,25.00,28.00,1,time
300.000,32,1,0,2,40.87,22.00,25.00,0,time
300.000,41,37,0,38,58.95,25.00,28.00,1,time
300.000,44,1,0,2,67.40,28.00,31.00,1,time
301.000,2,47,0,48,43.30,25.00,28.00,1,time
301.000,8,1,0,2,55.31,25.00,28.00,1,time
301.000,18,1,0,2,43.24,22.00,25.00,0,time
301.000,22,36,0,37,46.28,25.00,28.00,1,time
301.000,31,1,0,2,49.84,25.00,28.00,1,time
301.000,32,1,0,2,42.19,22.00,25.00,0,time
301.000,39,36,0,37,46.66,25.00,28.00,1,time
301.000,41,37,0,38,59.51,25.00,28.00,1,time
301.000,44,1,0,2,65.86,28.00,31.00,1,time
301.000,47,0,0,1,42.11,22.00,25.00,0,time
302.000,2,47,0,48,43.81,25.00,28.00,1,time
302.000,4,47,0,48,42.36,22.00,25.00,0,time
302.000,8,1,0,2,63.86,25.00,28.00,1,time
302.000,19,47,0,48,41.73,22.00,25.00,0,time
302.000,22,36,0,37,54.73,25.00,28.00,1,time
302.000,31,1,0,2,45.70,25.00,28.00,1,time
302.000,32,1,0,2,46.84,22.00,25.00,0,time
302.000,39,36,0,37,52.13,25.00,28.00,1,time
302.000,41,37,0,38,57.28,25.00,28.00,1,time
302.000,43,1,0,2,45.44,25.00,28.00,1,time
302.000,44,1,0,2,61.51,28.00,31.00,1,time
302.000,47,0,0,1,39.57,22.00,25.00,0,time
303.000,2,47,0,48,41.99,25.00,28.00,1,time
303.000,4,47,0,48,45.89,22.00,25.00,0,time
303.000,8,1,0,2,63.20,25.00,28.00,1,time
303.000,18,1,0,2,40.30,22.00,25.00,1,time
303.000,19,47,0,48,31.63,22.00,25.00,1,time
303.000,31,1,0,2,48.03,25.00,28.00,1,time
303.000,32,1,0,2,50.60,22.00,25.00,0,time
303.000,39,36,0,37,57.95,25.00,28.00,0,time
303.000,41,37,0,38,56.45,25.00,28.00,1,time
303.000,43,1,0,2,46.65,25.00,28.00,1,time
303.000,44,1,0,2,70.93,28.00,31.00,1,time
303.000,47,0,0,1,43.30,22.00,25.00,0,time
304.000,2,47,0,48,42.21,25.00,28.00,1,time
304.000,8,1,0,2,70.48,25.00,28.00,1,time
304.000,18,1,0,2,47.28,22.00,25.00,0,time
304.000,22,36,0,37,55.62,25.00,28.00,0,time
304.000,31,1,0,2,45.08,25.00,28.00,1,time
304.000,32,1,0,2,49.90,22.00,25.00,0,time
304.000,39,36,0,37,51.44,25.00,28.00,0,time
304.000,40,1,0,2,51.10,25.00,28.00,1,time
304.000,41,37,0,38,57.09,25.00,28.00,1,time
304.000,44,1,0,2,69.89,28.00,31.00,1,time
305.000,2,47,0,48,42.25,25.00,28.00,1,time
305.000,4,47,0,48,41.16,22.00,25.00,0,time
305.000,8,1,0,2,63.54,25.00,28.00,1,time
305.000,18,1,0,2,41.75,22.00,25.00,0,time
305.000,24,1,0,2,37.57,22.00,25.00,0,time
305.000,31,1,0,2,45.96,25.00,28.00,1,time
305.000,33,37,0,38,42.36,25.00,28.00,1,time
305.000,39,36,0,37,59.05,25.00,28.00,1,time
305.000,41,37,0,38,58.74,25.00,28.00,1,time
305.000,48,0,0,1,34.85,18.00,21.00,0,time
306.000,2,47,0,48,46.79,25.00,28.00,1,time
306.000,4,47,0,48,42.20,22.00,25.00,0,time
306.000,8,1,0,2,60.95,25.00,28.00,1,time
306.000,10,37,0,38,39.64,22.00,25.00,0,time
306.000,18,1,0,2,44.20,22.00,25.00,0,time
306.000,25,37,0,38,35.63,22.00,25.00,0,time
306.000,31,1,0,2,49.75,25.00,28.00,1,time
306.000,32,1,0,2,47.27,22.00,25.00,1,time
306.000,33,37,0,38,45.27,25.00,28.00,1,time
306.000,39,36,0,37,55.69,25.00,28.00,1,time
306.000,41,37,0,38,59.83,25.00,28.00,1,time
306.000,47,0,0,1,39.86,22.00,25.00,0,time
307.000,2,47,0,48,45.06,25.00,28.00,0,time
307.000,4,47,0,48,41.24,22.00,25.00,1,time
307.000,8,1,0,2,58.04,25.00,28.00,1,time
307.000,10,37,0,38,34.74,22.00,25.00,0,time
307.000,24,1,0,2,37.28,22.00,25.00,0,time
307.000,31,1,0,2,48.25,25.00,28.00,0,time
307.000,32,1,0,2,46.92,22.00,25.00,1,time
307.000,33,37,0,38,50.90,25.00,28.00,1,time
307.000,39,36,0,37,51.79,25.00,28.00,1,time
307.000,40,1,0,2,53.13,25.00,28.00,1,time
307.000,41,37,0,38,57.04,25.00,28.00,1,time
307.000,47,0,0,1,46.64,22.00,25.00,1,time
308.000,2,47,0,48,45.18,25.00,28.00,1,time
308.000,4,47,0,48,37.06,22.00,25.00,0,time
308.000,8,1,0,2,61.66,25.00,28.00,1,time
308.000,10,37,0,38,35.49,22.00,25.00,0,time
308.000,18,1,0,2,42.26,22.00,25.00,0,time
308.000,19,47,0,48,36.41,22.00,25.00,1,time
308.000,31,1,0,2,50.19,25.00,28.00,1,time
308.000,33,37,0,38,46.99,25.00,28.00,1,time
308.000,39,36,0,37,52.23,25.00,28.00,1,time
308.000,41,37,0,38,61.18,25.00,28.00,1,time
308.000,47,0,0,1,43.51,22.00,25.00,1,time
309.000,2,47,0,48,39.89,25.00,28.00,1,time
309.000,8,1,0,2,65.40,25.00,28.00,1,time
309.000,18,1,0,2,39.43,22.00,25.00,1,time
309.000,19,47,0,48,32.65,22.00,25.00,0,time
309.000,31,1,0,2,43.01,25.00,28.00,1,time
309.000,32,1,0,2,42.17,22.00,25.00,0,time
309.000,33,37,0,38,48.51,25.00,28.00,1,time
309.000,39,36,0,37,56.98,25.00,28.00,1,time
309.000,41,37,0,38,55.18,25.00,28.00,1,time
309.000,47,0,0,1,39.63,22.00,25.00,0,time
310.000,2,47,0,48,48.80,22.00,25.00,0,time
310.000,4,47,0,48,45.41,22.00,25.00,0,time
310.000,18,1,0,2,39.82,22.00,25.00,0,time
310.000,19,47,0,48,33.06,22.00,25.00,0,time
310.000,24,1,0,2,37.82,22.00,25.00,1,time
310.000,31,1,0,2,44.57,25.00,28.00,1,time
310.000,32,1,0,2,41.74,22.00,25.00,0,time
310.000,33,37,0,38,48.20,25.00,28.00,1,time
310.000,39,36,0,37,48.59,25.00,28.00,1,time
310.000,41,37,0,38,58.73,25.00,28.00,1,time
310.000,47,0,0,1,45.80,22.00,25.00,0,time
311.000,2,47,0,48,44.63,22.00,25.00,1,time
311.000,4,47,0,48,36.47,22.00,25.00,0,time
311.000,18,1,0,2,45.33,22.00,25.00,0,time
311.000,19,47,0,48,39.12,22.00,25.00,0,time
311.000,24,1,0,2,39.24,22.00,25.00,0,time
311.000,31,1,0,2,45.62,25.00,28.00,1,time
311.000,33,37,0,38,49.56,25.00,28.00,1,time
311.000,39,36,0,37,54.59,25.00,28.00,1,time
311.000,41,37,0,38,55.07,25.00,28.00,1,time
311.000,47,0,0,1,45.05,22.00,25.00,0,time
312.000,2,47,0,48,45.24,22.00,25.00,0,time
312.000,8,1,0,2,63.65,25.00,28.00,1,time
312.000,18,1,0,2,38.09,22.00,25.00,0,time
312.000,19,47,0,48,42.42,22.00,25.00,1,time
312.000,32,1,0,2,43.59,22.00,25.00,1,time
312.000,33,37,0,38,43.48,25.00,28.00,1,time
312.000,39,36,0,37,51.27,25.00,28.00,1,time
312.000,41,37,0,38,58.80,25.00,28.00,1,time
313.000,2,47,0,48,48.61,22.00,25.00,0,time
313.000,10,37,0,38,37.31,22.00,25.00,1,time
313.000,19,47,0,48,35.17,22.00,25.00,1,time
313.000,24,1,0,2,33.85,22.00,25.00,0,time
313.000,25,1,0,2,41.67,22.00,25.00,1,time
313.000,32,1,0,2,46.28,22.00,25.00,0,time
313.000,33,37,0,38,45.54,25.00,28.00,1,time
313.000,39,36,0,37,52.53,25.00,28.00,1,time
313.000,41,37,0,38,60.20,25.00,28.00,1,time
313.000,47,0,0,1,42.06,22.00,25.00,0,time
314.000,2,47,0,48,44.16,22.00,25.00,1,time
314.000,4,47,0,48,41.23,22.00,25.00,0,time
314.000,8,1,0,2,61.96,28.00,31.00,1,time
314.000,10,37,0,38,37.17,22.00,25.00,0,time
314.000,18,1,0,2,41.74,22.00,25.00,0,time
314.000,24,1,0,2,39.23,22.00,25.00,0,time
314.000,25,1,0,2,38.82,22.00,25.00,1,time
314.000,32,1,0,2,47.43,22.00,25.00,0,time
314.000,33,37,0,38,43.04,25.00,28.00,1,time
314.000,39,36,0,37,48.92,25.00,28.00,1,time
314.000,41,37,0,38,60.16,25.00,28.00,1,time
314.000,47,0,0,1,48.18,22.00,25.00,1,time
315.000,2,47,0,48,47.40,22.00,25.00,0,time
315.000,8,1,0,2,66.77,28.00,31.00,1,time
315.000,10,37,0,38,36.70,22.00,25.00,0,time
315.000,18,1,0,2,46.54,22.00,25.00,1,time
315.000,24,1,0,2,33.75,22.00,25.00,0,time
315.000,25,1,0,2,36.87,22.00,25.00,0,time
315.000,33,37,0,38,48.72,25.00,28.00,1,time
315.000,39,36,0,37,63.18,25.00,28.00,1,time
315.000,41,37,0,38,62.33,25.00,28.00,1,time
316.000,8,1,0,2,62.24,28.00,31.00,1,time
316.000,18,1,0,2,47.27,22.00,25.00,1,time
316.000,25,1,0,2,41.89,22.00,25.00,0,time
316.000,33,37,0,38,45.29,25.00,28.00,1,time
316.000,39,36,0,37,53.42,25.00,28.00,1,time
316.000,40,1,0,2,50.48,25.00,28.00,1,time
316.000,41,37,0,38,57.10,25.00,28.00,1,time
316.000,47,0,0,1,43.53,22.00,25.00,0,time
317.000,2,47,0,48,42.28,22.00,25.00,0,time
317.000,4,47,0,48,37.20,22.00,25.00,1,time
317.000,8,1,0,2,61.57,28.00,31.00,1,time
317.000,10,37,0,38,35.81,22.00,25.00,0,time
317.000,18,1,0,2,44.30,22.00,25.00,1,time
317.000,24,1,0,2,36.30,22.00,25.00,0,time
317.000,25,1,0,2,43.81,22.00,25.00,0,time
317.000,32,1,0,2,46.93,22.00,25.00,0,time
317.000,33,37,0,38,47.26,25.00,28.00,1,time
317.000,39,36,0,37,54.58,25.00,28.00,1,time
317.000,42,36,0,37,33.56,22.00,25.00,0,time
317.000,47,0,0,1,39.63,22.00,25.00,1,time
318.000,2,47,0,48,45.16,22.00,25.00,1,time
318.000,4,47,0,48,40.39,22.00,25.00,1,time
318.000,8,1,0,2,68.12,28.00,31.00,1,time
318.000,18,1,0,2,46.76,22.00,25.00,0,time
318.000,32,1,0,2,44.10,22.00,25.00,1,time
318.000,33,37,0,38,47.32,25.00,28.00,1,time
318.000,38,37,0,38,40.96,22.00,25.00,0,time
318.000,39,36,0,37,55.02,25.00,28.00,1,time
318.000,42,36,0,37,36.91,22.00,25.00,0,time
319.000,8,1,0,2,67.02,28.00,31.00,1,time
319.000,19,47,0,48,31.35,22.00,25.00,0,time
319.000,33,37,0,38,48.16,25.00,28.00,1,time
319.000,38,37,0,38,37.59,22.00,25.00,0,time
319.000,39,36,0,37,53.98,25.00,28.00,1,time
319.000,47,0,0,1,47.44,22.00,25.00,0,time
320.000,2,47,0,48,43.00,22.00,25.00,1,time
320.000,4,47,0,48,38.71,22.00,25.00,0,time
320.000,18,1,0,2,41.82,22.00,25.00,1,time
320.000,19,47,0,48,39.98,22.00,25.00,0,time
320.000,32,1,0,2,48.37,22.00,25.00,0,time
320.000,33,37,0,38,49.87,22.00,25.00,0,time
320.000,47,0,0,1,42.67,22.00,25.00,0,time
321.000,2,47,0,48,43.11,22.00,25.00,0,time
321.000,4,47,0,48,46.50,22.00,25.00,0,time
321.000,8,1,0,2,67.92,28.00,31.00,1,time
321.000,15,0,0,1,38.27,22.00,25.00,0,time
321.000,18,1,0,2,44.72,22.00,25.00,0,time
321.000,25,1,0,2,42.78,22.00,25.00,1,time
321.000,32,1,0,2,45.05,22.00,25.00,1,time
321.000,33,37,0,38,44.70,22.00,25.00,0,time
321.000,38,37,0,38,35.58,22.00,25.00,1,time
321.000,39,36,0,37,46.60,25.00,28.00,1,time
322.000,2,47,0,48,49.77,22.00,25.00,1,time
322.000,8,1,0,2,68.30,28.00,31.00,1,time
322.000,18,1,0,2,37.99,22.00,25.00,0,time
322.000,38,37,0,38,35.32,22.00,25.00,1,time
322.000,39,36,0,37,52.01,25.00,28.00,1,time
322.000,43,1,0,2,51.82,25.00,28.00,1,time
322.000,47,0,0,1,47.30,22.00,25.00,0,time
323.000,2,47,0,48,44.33,22.00,25.00,0,time
323.000,4,47,0,48,38.93,22.00,25.00,0,time
323.000,8,1,0,2,70.99,28.00,31.00,1,time
323.000,18,1,0,2,42.71,22.00,25.00,0,time
323.000,19,47,0,48,35.59,22.00,25.00,0,time
323.000,25,1,0,2,42.11,22.00,25.00,0,time
323.000,33,37,0,38,41.03,22.00,25.00,1,time
323.000,38,37,0,38,35.41,22.00,25.00,0,time
323.000,39,36,0,37,53.11,25.00,28.00,0,time
323.000,47,0,0,1,46.61,22.00,25.00,0,time
324.000,4,47,0,48,48.28,22.00,25.00,0,time
324.000,8,1,0,2,70.18,28.00,31.00,1,time
324.000,18,1,0,2,46.95,22.00,25.00,1,time
324.000,19,47,0,48,40.31,22.00,25.00,0,time
324.000,33,37,0,38,43.06,22.00,25.00,0,time
324.000,39,36,0,37,52.57,25.00,28.00,1,time
324.000,43,36,0,37,53.14,25.00,28.00,1,time
324.000,47,0,0,1,42.69,22.00,25.00,0,time
325.000,2,47,0,48,46.38,22.00,25.00,0,time
325.000,4,47,0,48,37.60,22.00,25.00,0,time
325.000,8,1,0,2,71.11,28.00,31.00,1,time
325.000,18,1,0,2,43.51,22.00,25.00,0,time
325.000,19,47,0,48,37.33,22.00,25.00,0,time
325.000,22,1,0,2,47.80,25.00,28.00,1,time
325.000,38,37,0,38,41.03,22.00,25.00,0,time
325.000,39,36,0,37,55.96,25.00,28.00,1,time
