time_s,sat_id,lat,lon,altitude_km,velocity_mps
374.000,9,-42.976483,-4.923240,780.0,6652
374.000,10,-10.334195,-2.219930,780.0,6652
374.000,11,22.325891,59.917882,780.0,6652
374.000,12,54.937953,63.580566,780.0,6652
374.000,13,85.795733,117.292497,780.0,6652
374.000,14,59.254778,-127.634138,780.0,6652
374.000,15,26.661595,-123.372872,780.0,6652
374.000,16,-5.996883,-121.183921,780.0,6652
374.000,17,-38.645418,-118.679071,780.0,6652
374.000,18,-71.129051,-110.956081,780.0,6652
374.000,19,-75.368971,44.491949,780.0,6652
374.000,20,-42.976483,55.076760,780.0,6652
374.000,21,-10.334195,57.780070,780.0,6652
374.000,22,22.325891,119.917882,780.0,6652
374.000,23,54.937953,123.580566,780.0,6652
374.000,24,85.795733,177.292497,780.0,6652
374.000,25,59.254778,-67.634138,780.0,6652
374.000,26,26.661595,-63.372872,780.0,6652
374.000,27,-5.996883,-61.183921,780.0,6652
374.000,28,-38.645418,-58.679071,780.0,6652
374.000,29,-71.129051,-50.956081,780.0,6652
374.000,30,-75.368971,104.491949,780.0,6652
374.000,31,-42.976483,115.076760,780.0,6652
374.000,32,-10.334195,117.780070,780.0,6652
374.000,33,22.325891,179.917882,780.0,6652
374.000,34,54.937953,-176.419434,780.0,6652
374.000,35,85.795733,-122.707503,780.0,6652
374.000,36,59.254778,-7.634138,780.0,6652
374.000,37,26.661595,-3.372872,780.0,6652
374.000,38,-5.996883,-1.183921,780.0,6652
374.000,39,-38.645418,1.320929,780.0,6652
374.000,40,-71.129051,9.043919,780.0,6652
374.000,41,-75.368971,164.491949,780.0,6652
374.000,42,-42.976483,175.076760,780.0,6652
374.000,43,-10.334195,177.780070,780.0,6652
374.000,44,22.325891,-120.082118,780.0,6652
374.000,45,54.937953,-116.419434,780.0,6652
374.000,46,85.795733,-62.707503,780.0,6652
374.000,47,59.254778,52.365862,780.0,6652
374.000,48,26.661595,56.627128,780.0,6652
374.000,49,-5.996883,58.816079,780.0,6652
374.000,50,-38.645418,61.320929,780.0,6652
374.000,51,-71.129051,69.043919,780.0,6652
374.000,52,-75.368971,-135.508051,780.0,6652
374.000,53,-42.976483,-124.923240,780.0,6652
374.000,54,-10.334195,-122.219930,780.0,6652
374.000,55,22.325891,-60.082118,780.0,6652
374.000,56,54.937953,-56.419434,780.0,6652
374.000,57,85.795733,-2.707503,780.0,6652
374.000,58,59.254778,112.365862,780.0,6652
374.000,59,26.661595,116.627128,780.0,6652
374.000,60,-5.996883,118.816079,780.0,6652
374.000,61,-38.645418,121.320929,780.0,6652
374.000,62,-71.129051,129.043919,780.0,6652
374.000,63,-75.368971,-75.508051,780.0,6652
374.000,64,-42.976483,-64.923240,780.0,6652
374.000,65,-10.334195,-62.219930,780.0,6652
376.000,0,22.445253,-0.081688,780.0,6652
376.000,1,55.056873,3.595041,780.0,6652
376.000,2,85.856223,58.702338,780.0,6652
376.000,3,59.136042,172.386150,780.0,6652
376.000,4,26.542251,176.628168,780.0,6652
376.000,5,-6.116283,178.815319,780.0,6652
376.000,6,-38.764669,-178.675092,780.0,6652
376.000,7,-71.246400,-170.892194,780.0,6652
376.000,8,-75.253058,-15.399573,780.0,6652
376.000,9,-42.857285,-4.917590,780.0,6652
376.000,10,-10.214801,-2.220527,780.0,6652
376.000,11,22.445253,59.918312,780.0,6652
376.000,12,55.056873,63.595041,780.0,6652
376.000,13,85.856223,118.702338,780.0,6652
376.000,14,59.136042,-127.613850,780.0,6652
376.000,15,26.542251,-123.371832,780.0,6652
376.000,16,-6.116283,-121.184681,780.0,6652
376.000,17,-38.764669,-118.675092,780.0,6652
376.000,18,-71.246400,-110.892194,780.0,6652
376.000,19,-75.253058,44.600427,780.0,6652
376.000,20,-42.857285,55.082410,780.0,6652
376.000,21,-10.214801,57.779473,780.0,6652
376.000,22,22.445253,119.918312,780.0,6652
376.000,23,55.056873,123.595041,780.0,6652
376.000,24,85.856223,178.702338,780.0,6652
376.000,25,59.136042,-67.613850,780.0,6652
376.000,26,26.542251,-63.371832,780.0,6652
376.000,27,-6.116283,-61.184681,780.0,6652
376.000,28,-38.764669,-58.675092,780.0,6652
376.000,29,-71.246400,-50.892194,780.0,6652
376.000,30,-75.253058,104.600427,780.0,6652
376.000,31,-42.857285,115.082410,780.0,6652
376.000,32,-10.214801,117.779473,780.0,6652
376.000,33,22.445253,179.918312,780.0,6652
376.000,34,55.056873,-176.404959,780.0,6652
376.000,35,85.856223,-121.297662,780.0,6652
376.000,36,59.136042,-7.613850,780.0,6652
376.000,37,26.542251,-3.371832,780.0,6652
376.000,38,-6.116283,-1.184681,780.0,6652
376.000,39,-38.764669,1.324908,780.0,6652
376.000,40,-71.246400,9.107806,780.0,6652
376.000,41,-75.253058,164.600427,780.0,6652
376.000,42,-42.857285,175.082410,780.0,6652
376.000,43,-10.214801,177.779473,780.0,6652
376.000,44,22.445253,-120.081688,780.0,6652
376.000,45,55.056873,-116.404959,780.0,6652
376.000,46,85.856223,-61.297662,780.0,6652
376.000,47,59.136042,52.386150,780.0,6652
376.000,48,26.542251,56.628168,780.0,6652
376.000,49,-6.116283,58.815319,780.0,6652
376.000,50,-38.764669,61.324908,780.0,6652
376.000,51,-71.246400,69.107806,780.0,6652
376.000,52,-75.253058,-135.399573,780.0,6652
376.000,53,-42.857285,-124.917590,780.0,6652
376.000,54,-10.214801,-122.220527,780.0,6652
376.000,55,22.445253,-60.081688,780.0,6652
376.000,56,55.056873,-56.404959,780.0,6652
376.000,57,85.856223,-1.297662,780.0,6652
376.000,58,59.136042,112.386150,780.0,6652
376.000,59,26.542251,116.628168,780.0,6652
376.000,60,-6.116283,118.815319,780.0,6652
376.000,61,-38.764669,121.324908,780.0,6652
376.000,62,-71.246400,129.107806,780.0,6652
376.000,63,-75.253058,-75.399573,780.0,6652
376.000,64,-42.857285,-64.917590,780.0,6652
376.000,65,-10.214801,-62.220527,780.0,6652
378.000,0,22.564615,-0.081242,780.0,6652
378.000,1,55.175788,3.609652,780.0,6652
378.000,2,85.914110,60.153203,780.0,6652
378.000,3,59.017300,172.406240,780.0,6652
378.000,4,26.422908,176.629188,780.0,6652
378.000,5,-6.235682,178.814563,780.0,6652
378.000,6,-38.883918,-178.671071,780.0,6652
378.000,7,-71.363720,-170.827430,780.0,6652
378.000,8,-75.137088,-15.292877,780.0,6652
378.000,9,-42.738085,-4.911993,780.0,6652
378.000,10,-10.095406,-2.221130,780.0,6652
378.000,11,22.564615,59.918758,780.0,6652
378.000,12,55.175788,63.609652,780.0,6652
378.000,13,85.914110,120.153203,780.0,6652
378.000,14,59.017300,-127.593760,780.0,6652
378.000,15,26.422908,-123.370812,780.0,6652
378.000,16,-6.235682,-121.185437,780.0,6652
378.000,17,-38.883918,-118.671071,780.0,6652
378.000,18,-71.363720,-110.827430,780.0,6652
378.000,19,-75.137088,44.707123,780.0,6652
378.000,20,-42.738085,55.088007,780.0,6652
378.000,21,-10.095406,57.778870,780.0,6652
378.000,22,22.564615,119.918758,780.0,6652
378.000,23,55.175788,123.609652,780.0,6652
378.000,24,85.914110,-179.846797,780.0,6652
378.000,25,59.017300,-67.593760,780.0,6652
378.000,26,26.422908,-63.370812,780.0,6652
378.000,27,-6.235682,-61.185437,780.0,6652
378.000,28,-38.883918,-58.671071,780.0,6652
378.000,29,-71.363720,-50.827430,780.0,6652
378.000,30,-75.137088,104.707123,780.0,6652
378.000,31,-42.738085,115.088007,780.0,6652
378.000,32,-10.095406,117.778870,780.0,6652
378.000,33,22.564615,179.918758,780.0,6652
378.000,34,55.175788,-176.390348,780.0,6652
378.000,35,85.914110,-119.846797,780.0,6652
378.000,36,59.017300,-7.593760,780.0,6652
378.000,37,26.422908,-3.370812,780.0,6652
378.000,38,-6.235682,-1.185437,780.0,6652
378.000,39,-38.883918,1.328929,780.0,6652
378.000,40,-71.363720,9.172570,780.0,6652
378.000,41,-75.137088,164.707123,780.0,6652
378.000,42,-42.738085,175.088007,780.0,6652
378.000,43,-10.095406,177.778870,780.0,6652
378.000,44,22.564615,-120.081242,780.0,6652
378.000,45,55.175788,-116.390348,780.0,6652
378.000,46,85.914110,-59.846797,780.0,6652
378.000,47,59.017300,52.406240,780.0,6652
378.000,48,26.422908,56.629188,780.0,6652
378.000,49,-6.235682,58.814563,780.0,6652
378.000,50,-38.883918,61.328929,780.0,6652
378.000,51,-71.363720,69.172570,780.0,6652
378.000,52,-75.137088,-135.292877,780.0,6652
378.000,53,-42.738085,-124.911993,780.0,6652
378.000,54,-10.095406,-122.221130,780.0,6652
378.000,55,22.564615,-60.081242,780.0,6652
378.000,56,55.175788,-56.390348,780.0,6652
378.000,57,85.914110,0.153203,780.0,6652
378.000,58,59.017300,112.406240,780.0,6652
378.000,59,26.422908,116.629188,780.0,6652
378.000,60,-6.235682,118.814563,780.0,6652
378.000,61,-38.883918,121.328929,780.0,6652
378.000,62,-71.363720,129.172570,780.0,6652
378.000,63,-75.137088,-75.292877,780.0,6652
378.000,64,-42.738085,-64.911993,780.0,6652
378.000,65,-10.095406,-62.221130,780.0,6652
380.000,0,22.683977,-0.080782,780.0,6652
380.000,1,55.294699,3.624401,780.0,6652
380.000,2,85.969281,61.644937,780.0,6652
380.000,3,58.898551,172.426135,780.0,6652
380.000,4,26.303563,176.630189,780.0,6652
380.000,5,-6.355082,178.813811,780.0,6652
380.000,6,-39.003166,-178.667009,780.0,6652
380.000,7,-71.481012,-170.761774,780.0,6652
380.000,8,-75.021061,-15.187924,780.0,6652
380.000,9,-42.618884,-4.906450,780.0,6652
380.000,10,-9.976011,-2.221739,780.0,6652
380.000,11,22.683977,59.919218,780.0,6652
380.000,12,55.294699,63.624401,780.0,6652
380.000,13,85.969281,121.644937,780.0,6652
380.000,14,58.898551,-127.573865,780.0,6652
380.000,15,26.303563,-123.369811,780.0,6652
380.000,16,-6.355082,-121.186189,780.0,6652
380.000,17,-39.003166,-118.667009,780.0,6652
380.000,18,-71.481012,-110.761774,780.0,6652
380.000,19,-75.021061,44.812076,780.0,6652
380.000,20,-42.618884,55.093550,780.0,6652
380.000,21,-9.976011,57.778261,780.0,6652
380.000,22,22.683977,119.919218,780.0,6652
380.000,23,55.294699,123.624401,780.0,6652
380.000,24,85.969281,-178.355063,780.0,6652
380.000,25,58.898551,-67.573865,780.0,6652
380.000,26,26.303563,-63.369811,780.0,6652
380.000,27,-6.355082,-61.186189,780.0,6652
380.000,28,-39.003166,-58.667009,780.0,6652
380.000,29,-71.481012,-50.761774,780.0,6652
380.000,30,-75.021061,104.812076,780.0,6652
380.000,31,-42.618884,115.093550,780.0,6652
380.000,32,-9.976011,117.778261,780.0,6652
380.000,33,22.683977,179.919218,780.0,6652
380.000,34,55.294699,-176.375599,780.0,6652
380.000,35,85.969281,-118.355063,780.0,6652
380.000,36,58.898551,-7.573865,780.0,6652
380.000,37,26.303563,-3.369811,780.0,6652
380.000,38,-6.355082,-1.186189,780.0,6652
380.000,39,-39.003166,1.332991,780.0,6652
380.000,40,-71.481012,9.238226,780.0,6652
380.000,41,-75.021061,164.812076,780.0,6652
380.000,42,-42.618884,175.093550,780.0,6652
380.000,43,-9.976011,177.778261,780.0,6652
380.000,44,22.683977,-120.080782,780.0,6652
380.000,45,55.294699,-116.375599,780.0,6652
380.000,46,85.969281,-58.355063,780.0,6652
380.000,47,58.898551,52.426135,780.0,6652
380.000,48,26.303563,56.630189,780.0,6652
380.000,49,-6.355082,58.813811,780.0,6652
380.000,50,-39.003166,61.332991,780.0,6652
380.000,51,-71.481012,69.238226,780.0,6652
380.000,52,-75.021061,-135.187924,780.0,6652
380.000,53,-42.618884,-124.906450,780.0,6652
380.000,54,-9.976011,-122.221739,780.0,6652
380.000,55,22.683977,-60.080782,780.0,6652
380.000,56,55.294699,-56.375599,780.0,6652
380.000,57,85.969281,1.644937,780.0,6652
380.000,58,58.898551,112.426135,780.0,6652
380.000,59,26.303563,116.630189,780.0,6652
380.000,60,-6.355082,118.813811,780.0,6652
380.000,61,-39.003166,121.332991,780.0,6652
380.000,62,-71.481012,129.238226,780.0,6652
380.000,63,-75.021061,-75.187924,780.0,6652
380.000,64,-42.618884,-64.906450,780.0,6652
380.000,65,-9.976011,-62.221739,780.0,6652
382.000,0,22.803338,-0.080305,780.0,6652
382.000,1,55.413606,3.639288,780.0,6652
382.000,2,86.021623,63.177151,780.0,6652
382.000,3,58.779797,172.445835,780.0,6652
382.000,4,26.184218,176.631171,780.0,6652
382.000,5,-6.474482,178.813062,780.0,6652
382.000,6,-39.122413,-178.662905,780.0,6652
382.000,7,-71.598275,-170.695207,780.0,6652
382.000,8,-74.904980,-15.084674,780.0,6652
382.000,9,-42.499681,-4.900960,780.0,6652
382.000,10,-9.856615,-2.222353,780.0,6652
382.000,11,22.803338,59.919695,780.0,6652
382.000,12,55.413606,63.639288,780.0,6652
382.000,13,86.021623,123.177151,780.0,6652
382.000,14,58.779797,-127.554165,780.0,6652
382.000,15,26.184218,-123.368829,780.0,6652
382.000,16,-6.474482,-121.186938,780.0,6652
382.000,17,-39.122413,-118.662905,780.0,6652
382.000,18,-71.598275,-110.695207,780.0,6652
382.000,19,-74.904980,44.915326,780.0,6652
382.000,20,-42.499681,55.099040,780.0,6652
382.000,21,-9.856615,57.777647,780.0,6652
382.000,22,22.803338,119.919695,780.0,6652
382.000,23,55.413606,123.639288,780.0,6652
382.000,24,86.021623,-176.822849,780.0,6652
382.000,25,58.779797,-67.554165,780.0,6652
382.000,26,26.184218,-63.368829,780.0,6652
382.000,27,-6.474482,-61.186938,780.0,6652
382.000,28,-39.122413,-58.662905,780.0,6652
382.000,29,-71.598275,-50.695207,780.0,6652
382.000,30,-74.904980,104.915326,780.0,6652
382.000,31,-42.499681,115.099040,780.0,6652
382.000,32,-9.856615,117.777647,780.0,6652
382.000,33,22.803338,179.919695,780.0,6652
382.000,34,55.413606,-176.360712,780.0,6652
382.000,35,86.021623,-116.822849,780.0,6652
382.000,36,58.779797,-7.554165,780.0,6652
382.000,37,26.184218,-3.368829,780.0,6652
382.000,38,-6.474482,-1.186938,780.0,6652
382.000,39,-39.122413,1.337095,780.0,6652
382.000,40,-71.598275,9.304793,780.0,6652
382.000,41,-74.904980,164.915326,780.0,6652
382.000,42,-42.499681,175.099040,780.0,6652
382.000,43,-9.856615,177.777647,780.0,6652
382.000,44,22.803338,-120.080305,780.0,6652
382.000,45,55.413606,-116.360712,780.0,6652
382.000,46,86.021623,-56.822849,780.0,6652
382.000,47,58.779797,52.445835,780.0,6652
382.000,48,26.184218,56.631171,780.0,6652
382.000,49,-6.474482,58.813062,780.0,6652
382.000,50,-39.122413,61.337095,780.0,6652
382.000,51,-71.598275,69.304793,780.0,6652
382.000,52,-74.904980,-135.084674,780.0,6652
382.000,53,-42.499681,-124.900960,780.0,6652
382.000,54,-9.856615,-122.222353,780.0,6652
382.000,55,22.803338,-60.080305,780.0,6652
382.000,56,55.413606,-56.360712,780.0,6652
382.000,57,86.021623,3.177151,780.0,6652
382.000,58,58.779797,112.445835,780.0,6652
382.000,59,26.184218,116.631171,780.0,6652
382.000,60,-6.474482,118.813062,780.0,6652
382.000,61,-39.122413,121.337095,780.0,6652
382.000,62,-71.598275,129.304793,780.0,6652
382.000,63,-74.904980,-75.084674,780.0,6652
382.000,64,-42.499681,-64.900960,780.0,6652
382.000,65,-9.856615,-62.222353,780.0,6652
384.000,0,22.922698,-0.079814,780.0,6652
384.000,1,55.532508,3.654316,780.0,6652
384.000,2,86.071023,64.749204,780.0,6652
384.000,3,58.661036,172.465345,780.0,6652
384.000,4,26.064872,176.632134,780.0,6652
384.000,5,-6.593881,178.812316,780.0,6652
384.000,6,-39.241659,-178.658758,780.0,6652
384.000,7,-71.715508,-170.627713,780.0,6652
384.000,8,-74.788844,-14.983088,780.0,6652
384.000,9,-42.380476,-4.895523,780.0,6652
384.000,10,-9.737220,-2.222973,780.0,6652
384.000,11,22.922698,59.920186,780.0,6652
384.000,12,55.532508,63.654316,780.0,6652
384.000,13,86.071023,124.749204,780.0,6652
384.000,14,58.661036,-127.534655,780.0,6652
384.000,15,26.064872,-123.367866,780.0,6652
384.000,16,-6.593881,-121.187684,780.0,6652
384.000,17,-39.241659,-118.658758,780.0,6652
384.000,18,-71.715508,-110.627713,780.0,6652
384.000,19,-74.788844,45.016912,780.0,6652
384.000,20,-42.380476,55.104477,780.0,6652
384.000,21,-9.737220,57.777027,780.0,6652
384.000,22,22.922698,119.920186,780.0,6652
384.000,23,55.532508,123.654316,780.0,6652
384.000,24,86.071023,-175.250796,780.0,6652
384.000,25,58.661036,-67.534655,780.0,6652
384.000,26,26.064872,-63.367866,780.0,6652
384.000,27,-6.593881,-61.187684,780.0,6652
384.000,28,-39.241659,-58.658758,780.0,6652
384.000,29,-71.715508,-50.627713,780.0,6652
384.000,30,-74.788844,105.016912,780.0,6652
384.000,31,-42.380476,115.104477,780.0,6652
384.000,32,-9.737220,117.777027,780.0,6652
384.000,33,22.922698,179.920186,780.0,6652
384.000,34,55.532508,-176.345684,780.0,6652
384.000,35,86.071023,-115.250796,780.0,6652
384.000,36,58.661036,-7.534655,780.0,6652
384.000,37,26.064872,-3.367866,780.0,6652
384.000,38,-6.593881,-1.187684,780.0,6652
384.000,39,-39.241659,1.341242,780.0,6652
384.000,40,-71.715508,9.372287,780.0,6652
384.000,41,-74.788844,165.016912,780.0,6652
384.000,42,-42.380476,175.104477,780.0,6652
384.000,43,-9.737220,177.777027,780.0,6652
384.000,44,22.922698,-120.079814,780.0,6652
384.000,45,55.532508,-116.345684,780.0,6652
384.000,46,86.071023,-55.250796,780.0,6652
384.000,47,58.661036,52.465345,780.0,6652
384.000,48,26.064872,56.632134,780.0,6652
384.000,49,-6.593881,58.812316,780.0,6652
384.000,50,-39.241659,61.341242,780.0,6652
384.000,51,-71.715508,69.372287,780.0,6652
384.000,52,-74.788844,-134.983088,780.0,6652
384.000,53,-42.380476,-124.895523,780.0,6652
384.000,54,-9.737220,-122.222973,780.0,6652
384.000,55,22.922698,-60.079814,780.0,6652
384.000,56,55.532508,-56.345684,780.0,6652
384.000,57,86.071023,4.749204,780.0,6652
384.000,58,58.661036,112.465345,780.0,6652
384.000,59,26.064872,116.632134,780.0,6652
384.000,60,-6.593881,118.812316,780.0,6652
384.000,61,-39.241659,121.341242,780.0,6652
384.000,62,-71.715508,129.372287,780.0,6652
384.000,63,-74.788844,-74.983088,780.0,6652
384.000,64,-42.380476,-64.895523,780.0,6652
384.000,65,-9.737220,-62.222973,780.0,6652
386.000,0,23.042058,-0.079306,780.0,6652
386.000,1,55.651406,3.669486,780.0,6652
386.000,2,86.117368,66.360177,780.0,6652
386.000,3,58.542270,172.484666,780.0,6652
386.000,4,25.945526,176.633078,780.0,6652
386.000,5,-6.713280,178.811574,780.0,6652
386.000,6,-39.360903,-178.654569,780.0,6652
386.000,7,-71.832711,-170.559273,780.0,6652
386.000,8,-74.672656,-14.883129,780.0,6652
386.000,9,-42.261270,-4.890138,780.0,6652
386.000,10,-9.617824,-2.223599,780.0,6652
386.000,11,23.042058,59.920694,780.0,6652
386.000,12,55.651406,63.669486,780.0,6652
386.000,13,86.117368,126.360177,780.0,6652
386.000,14,58.542270,-127.515334,780.0,6652
386.000,15,25.945526,-123.366922,780.0,6652
386.000,16,-6.713280,-121.188426,780.0,6652
386.000,17,-39.360903,-118.654569,780.0,6652
386.000,18,-71.832711,-110.559273,780.0,6652
386.000,19,-74.672656,45.116871,780.0,6652
386.000,20,-42.261270,55.109862,780.0,6652
386.000,21,-9.617824,57.776401,780.0,6652
386.000,22,23.042058,119.920694,780.0,6652
386.000,23,55.651406,123.669486,780.0,6652
386.000,24,86.117368,-173.639823,780.0,6652
386.000,25,58.542270,-67.515334,780.0,6652
386.000,26,25.945526,-63.366922,780.0,6652
386.000,27,-6.713280,-61.188426,780.0,6652
386.000,28,-39.360903,-58.654569,780.0,6652
386.000,29,-71.832711,-50.559273,780.0,6652
386.000,30,-74.672656,105.116871,780.0,6652
386.000,31,-42.261270,115.109862,780.0,6652
386.000,32,-9.617824,117.776401,780.0,6652
386.000,33,23.042058,179.920694,780.0,6652
386.000,34,55.651406,-176.330514,780.0,6652
386.000,35,86.117368,-113.639823,780.0,6652
386.000,36,58.542270,-7.515334,780.0,6652
386.000,37,25.945526,-3.366922,780.0,6652
386.000,38,-6.713280,-1.188426,780.0,6652
386.000,39,-39.360903,1.345431,780.0,6652
386.000,40,-71.832711,9.440727,780.0,6652
386.000,41,-74.672656,165.116871,780.0,6652
386.000,42,-42.261270,175.109862,780.0,6652
386.000,43,-9.617824,177.776401,780.0,6652
386.000,44,23.042058,-120.079306,780.0,6652
386.000,45,55.651406,-116.330514,780.0,6652
386.000,46,86.117368,-53.639823,780.0,6652
386.000,47,58.542270,52.484666,780.0,6652
386.000,48,25.945526,56.633078,780.0,6652
386.000,49,-6.713280,58.811574,780.0,6652
386.000,50,-39.360903,61.345431,780.0,6652
386.000,51,-71.832711,69.440727,780.0,6652
386.000,52,-74.672656,-134.883129,780.0,6652
386.000,53,-42.261270,-124.890138,780.0,6652
386.000,54,-9.617824,-122.223599,780.0,6652
386.000,55,23.042058,-60.079306,780.0,6652
386.000,56,55.651406,-56.330514,780.0,6652
386.000,57,86.117368,6.360177,780.0,6652
386.000,58,58.542270,112.484666,780.0,6652
386.000,59,25.945526,116.633078,780.0,6652
386.000,60,-6.713280,118.811574,780.0,6652
386.000,61,-39.360903,121.345431,780.0,6652
386.000,62,-71.832711,129.440727,780.0,6652
386.000,63,-74.672656,-74.883129,780.0,6652
386.000,64,-42.261270,-64.890138,780.0,6652
386.000,65,-9.617824,-62.223599,780.0,6652
388.000,0,23.161418,-0.078784,780.0,6652
388.000,1,55.770299,3.684798,780.0,6652
388.000,2,86.160549,68.008862,780.0,6652
388.000,3,58.423498,172.503800,780.0,6652
388.000,4,25.826179,176.634003,780.0,6652
388.000,5,-6.832679,178.810836,780.0,6652
388.000,6,-39.480146,-178.650337,780.0,6652
388.000,7,-71.949883,-170.489870,780.0,6652
388.000,8,-74.556416,-14.784762,780.0,6652
388.000,9,-42.142062,-4.884805,780.0,6652
388.000,10,-9.498428,-2.224230,780.0,6652
388.000,11,23.161418,59.921216,780.0,6652
388.000,12,55.770299,63.684798,780.0,6652
388.000,13,86.160549,128.008862,780.0,6652
388.000,14,58.423498,-127.496200,780.0,6652
388.000,15,25.826179,-123.365997,780.0,6652
388.000,16,-6.832679,-121.189164,780.0,6652
388.000,17,-39.480146,-118.650337,780.0,6652
388.000,18,-71.949883,-110.489870,780.0,6652
388.000,19,-74.556416,45.215238,780.0,6652
388.000,20,-42.142062,55.115195,780.0,6652
388.000,21,-9.498428,57.775770,780.0,6652
388.000,22,23.161418,119.921216,780.0,6652
388.000,23,55.770299,123.684798,780.0,6652
388.000,24,86.160549,-171.991138,780.0,6652
388.000,25,58.423498,-67.496200,780.0,6652
388.000,26,25.826179,-63.365997,780.0,6652
388.000,27,-6.832679,-61.189164,780.0,6652
388.000,28,-39.480146,-58.650337,780.0,6652
388.000,29,-71.949883,-50.489870,780.0,6652
388.000,30,-74.556416,105.215238,780.0,6652
388.000,31,-42.142062,115.115195,780.0,6652
388.000,32,-9.498428,117.775770,780.0,6652
388.000,33,23.161418,179.921216,780.0,6652
388.000,34,55.770299,-176.315202,780.0,6652
388.000,35,86.160549,-111.991138,780.0,6652
388.000,36,58.423498,-7.496200,780.0,6652
388.000,37,25.826179,-3.365997,780.0,6652
388.000,38,-6.832679,-1.189164,780.0,6652
388.000,39,-39.480146,1.349663,780.0,6652
388.000,40,-71.949883,9.510130,780.0,6652
388.000,41,-74.556416,165.215238,780.0,6652
388.000,42,-42.142062,175.115195,780.0,6652
388.000,43,-9.498428,177.775770,780.0,6652
388.000,44,23.161418,-120.078784,780.0,6652
388.000,45,55.770299,-116.315202,780.0,6652
388.000,46,86.160549,-51.991138,780.0,6652
388.000,47,58.423498,52.503800,780.0,6652
388.000,48,25.826179,56.634003,780.0,6652
388.000,49,-6.832679,58.810836,780.0,6652
388.000,50,-39.480146,61.349663,780.0,6652
388.000,51,-71.949883,69.510130,780.0,6652
388.000,52,-74.556416,-134.784762,780.0,6652
388.000,53,-42.142062,-124.884805,780.0,6652
388.000,54,-9.498428,-122.224230,780.0,6652
388.000,55,23.161418,-60.078784,780.0,6652
388.000,56,55.770299,-56.315202,780.0,6652
388.000,57,86.160549,8.008862,780.0,6652
388.000,58,58.423498,112.503800,780.0,6652
388.000,59,25.826179,116.634003,780.0,6652
388.000,60,-6.832679,118.810836,780.0,6652
388.000,61,-39.480146,121.349663,780.0,6652
388.000,62,-71.949883,129.510130,780.0,6652
388.000,63,-74.556416,-74.784762,780.0,6652
388.000,64,-42.142062,-64.884805,780.0,6652
388.000,65,-9.498428,-62.224230,780.0,6652
390.000,0,23.280777,-0.078245,780.0,6652
390.000,1,55.889188,3.700256,780.0,6652
390.000,2,86.200457,69.693737,780.0,6652
390.000,3,58.304719,172.522749,780.0,6652
390.000,4,25.706832,176.634909,780.0,6652
390.000,5,-6.952079,178.810102,780.0,6652
390.000,6,-39.599387,-178.646062,780.0,6652
390.000,7,-72.067023,-170.419486,780.0,6652
390.000,8,-74.440126,-14.687951,780.0,6652
390.000,9,-42.022852,-4.879523,780.0,6652
390.000,10,-9.379032,-2.224866,780.0,6652
390.000,11,23.280777,59.921755,780.0,6652
390.000,12,55.889188,63.700256,780.0,6652
390.000,13,86.200457,129.693737,780.0,6652
390.000,14,58.304719,-127.477251,780.0,6652
390.000,15,25.706832,-123.365091,780.0,6652
390.000,16,-6.952079,-121.189898,780.0,6652
390.000,17,-39.599387,-118.646062,780.0,6652
390.000,18,-72.067023,-110.419486,780.0,6652
390.000,19,-74.440126,45.312049,780.0,6652
390.000,20,-42.022852,55.120477,780.0,6652
390.000,21,-9.379032,57.775134,780.0,6652
390.000,22,23.280777,119.921755,780.0,6652
390.000,23,55.889188,123.700256,780.0,6652
390.000,24,86.200457,-170.306263,780.0,6652
390.000,25,58.304719,-67.477251,780.0,6652
390.000,26,25.706832,-63.365091,780.0,6652
390.000,27,-6.952079,-61.189898,780.0,6652
390.000,28,-39.599387,-58.646062,780.0,6652
390.000,29,-72.067023,-50.419486,780.0,6652
390.000,30,-74.440126,105.312049,780.0,6652
390.000,31,-42.022852,115.120477,780.0,6652
390.000,32,-9.379032,117.775134,780.0,6652
390.000,33,23.280777,179.921755,780.0,6652
390.000,34,55.889188,-176.299744,780.0,6652
390.000,35,86.200457,-110.306263,780.0,6652
390.000,36,58.304719,-7.477251,780.0,6652
390.000,37,25.706832,-3.365091,780.0,6652
390.000,38,-6.952079,-1.189898,780.0,6652
390.000,39,-39.599387,1.353938,780.0,6652
390.000,40,-72.067023,9.580514,780.0,6652
390.000,41,-74.440126,165.312049,780.0,6652
390.000,42,-42.022852,175.120477,780.0,6652
390.000,43,-9.379032,177.775134,780.0,6652
390.000,44,23.280777,-120.078245,780.0,6652
390.000,45,55.889188,-116.299744,780.0,6652
390.000,46,86.200457,-50.306263,780.0,6652
390.000,47,58.304719,52.522749,780.0,6652
390.000,48,25.706832,56.634909,780.0,6652
390.000,49,-6.952079,58.810102,780.0,6652
390.000,50,-39.599387,61.353938,780.0,6652
390.000,51,-72.067023,69.580514,780.0,6652
390.000,52,-74.440126,-134.687951,780.0,6652
390.000,53,-42.022852,-124.879523,780.0,6652
390.000,54,-9.379032,-122.224866,780.0,6652
390.000,55,23.280777,-60.078245,780.0,6652
390.000,56,55.889188,-56.299744,780.0,6652
390.000,57,86.200457,9.693737,780.0,6652
390.000,58,58.304719,112.522749,780.0,6652
390.000,59,25.706832,116.634909,780.0,6652
390.000,60,-6.952079,118.810102,780.0,6652
390.000,61,-39.599387,121.353938,780.0,6652
